,sig
NON_CA_REFUND_TRANSFER_FLAG_PY^2 MAX_FLAG_PY,-0.566510112631
NON_CA_REFUND_TRANSFER_FLAG_PY MAX_FLAG_PY^2,-0.566510112631
NON_CA_REFUND_TRANSFER_FLAG_PY MAX_FLAG_PY,-0.566510112631
FSCHA_FLAG_PY MAX_FLAG_PY^2,-0.573211366921
FSCHA_FLAG_PY^2 MAX_FLAG_PY,-0.573211366921
FSCHA_FLAG_PY MAX_FLAG_PY,-0.573211366921
FSCHE_FLAG_PY FSCHC_FLAG_PY,-0.593974951004
FSCHE_FLAG_PY FSCHC_FLAG_PY^2,-0.593974951004
FSCHE_FLAG_PY^2 FSCHC_FLAG_PY,-0.593974951004
FSCHC_FLAG_PY FSCHD_FLAG_PY bookkeeper_spouse_PY,-0.597224475885
FSCHA_FLAG_PY FSCHE_FLAG_PY attorney_taxpayer_PY,-0.652724340311
FSCHA_FLAG_PY FSCHC_FLAG_PY^2,-0.73930591071
FSCHA_FLAG_PY^2 FSCHC_FLAG_PY,-0.73930591071
FSCHA_FLAG_PY FSCHC_FLAG_PY,-0.73930591071
FSCHE_FLAG_PY FSCHD_FLAG_PY^2,-0.746109097844
FSCHE_FLAG_PY FSCHD_FLAG_PY,-0.746109097844
FSCHE_FLAG_PY^2 FSCHD_FLAG_PY,-0.746109097844
FSCHA_FLAG_PY FSCHE_FLAG_PY^2,-0.799713512058
FSCHA_FLAG_PY FSCHE_FLAG_PY,-0.799713512058
FSCHA_FLAG_PY^2 FSCHE_FLAG_PY,-0.799713512058
FSCHA_FLAG_PY^2 FSCHD_FLAG_PY,-0.82057170611
FSCHA_FLAG_PY FSCHD_FLAG_PY,-0.82057170611
FSCHA_FLAG_PY FSCHD_FLAG_PY^2,-0.82057170611
FSCHE_FLAG_PY FSCHF_FLAG_PY^2,-1.14460368052
FSCHE_FLAG_PY FSCHF_FLAG_PY,-1.14460368052
FSCHE_FLAG_PY^2 FSCHF_FLAG_PY,-1.14460368052
NON_CA_REFUND_TRANSFER_FLAG_PY FSCHC_FLAG_PY attorney_taxpayer_PY,-1.41390565166
